nr in Portal;Short name;Organizations (Legal Name);Has response ?;Provide wallets for UCs?;Kind of wallet;Deployment model;Wallet links;Offline channels;Standards supported;Encoding formats;Selective disclosure;Other input (wallet);Other input (participation);Previous LSP experience
TBD (as in the GA);;;;Yes;;;;;;;;;;
